BLANKS,LOG2FC,LOG10TTEST,TTEST,GROUP
0,0.048300224,0.240789937,0.574394222,MCARImputed (1.8%)
0,0.55813596,0.532220948,0.29361555,MCARImputed (1.8%)
0,-0.156372971,0.46022528,0.346557035,MCARImputed (1.8%)
0,-0.082288167,0.483852566,0.328206694,MCARImputed (1.8%)
1,-0.185915932,0.280982636,0.523621372,MCARImputed (1.8%)
0,0.918279675,1.066597122,0.085783325,MCARImputed (1.8%)
0,-0.032054789,0.104355489,0.786401823,MCARImputed (1.8%)
0,0.241060337,0.923284417,0.119320642,MCARImputed (1.8%)
0,-0.035201342,0.098927813,0.796291697,MCARImputed (1.8%)
0,-0.027121593,0.082259012,0.827448529,MCARImputed (1.8%)
0,0.366858281,0.732193281,0.18527069,MCARImputed (1.8%)
0,0.126672922,0.352607517,0.444009726,MCARImputed (1.8%)
0,-0.000104283,0.000206815,0.999523905,MCARImputed (1.8%)
0,-0.281790753,0.583587244,0.260863163,MCARImputed (1.8%)
0,0.024311081,0.048977685,0.893351384,MCARImputed (1.8%)
0,-0.075564784,0.220624327,0.601693989,MCARImputed (1.8%)
0,-0.050115356,0.610078637,0.245426448,MCARImputed (1.8%)
0,0.299968783,1.572329829,0.026771344,MCARImputed (1.8%)
0,-0.010312934,0.056034348,0.878952999,MCARImputed (1.8%)
0,-0.194495847,0.895525094,0.127196425,MCARImputed (1.8%)
0,0.153636073,0.849680533,0.141357699,MCARImputed (1.8%)
0,0.364520245,1.695494861,0.020160678,MCARImputed (1.8%)
0,0.341818441,1.486903421,0.032590917,MCARImputed (1.8%)
0,0.197361211,0.533300702,0.292886462,MCARImputed (1.8%)
0,-0.190031827,1.598195307,0.025223462,MCARImputed (1.8%)
0,0.134946556,0.619460291,0.240181586,MCARImputed (1.8%)
0,-0.133004207,1.158373848,0.069442629,MCARImputed (1.8%)
0,-0.102330129,1.02220374,0.095015894,MCARImputed (1.8%)
0,-0.340066845,1.366817444,0.042971702,MCARImputed (1.8%)
0,0.302324394,0.778107411,0.166683491,MCARImputed (1.8%)
0,-0.147880134,1.320863832,0.047767902,MCARImputed (1.8%)
0,0.017086701,0.030488791,0.93220453,MCARImputed (1.8%)
0,-0.095233788,0.432357391,0.369523965,MCARImputed (1.8%)
0,0.251619785,0.336055298,0.46125884,MCARImputed (1.8%)
0,0.184929433,1.103075404,0.078872317,MCARImputed (1.8%)
0,-0.04652891,0.055430078,0.880176811,MCARImputed (1.8%)
0,-0.432030287,0.661157581,0.218193806,MCARImputed (1.8%)
0,-0.073447533,0.208389877,0.618885237,MCARImputed (1.8%)
0,-0.091174983,0.704531649,0.197455098,MCARImputed (1.8%)
0,-0.148575589,1.412549279,0.038676817,MCARImputed (1.8%)
0,-0.290738982,1.038394152,0.091538933,MCARImputed (1.8%)
0,-0.08161919,0.308267459,0.491736608,MCARImputed (1.8%)
0,-0.113048037,0.597571094,0.252597417,MCARImputed (1.8%)
0,-0.159276534,0.647671667,0.225075557,MCARImputed (1.8%)
1,-0.368741424,0.720549801,0.190305,MCARImputed (1.8%)
0,-0.16691169,0.75307791,0.176572103,MCARImputed (1.8%)
0,-0.113469735,0.822357851,0.150536616,MCARImputed (1.8%)
0,-0.373087688,0.778463686,0.166546808,MCARImputed (1.8%)
0,0.288210462,1.091084504,0.081080328,MCARImputed (1.8%)
0,0.203489507,0.855212193,0.139568627,MCARImputed (1.8%)
0,0.06429092,0.157600025,0.695664714,MCARImputed (1.8%)
0,-0.083976426,0.492008137,0.322100844,MCARImputed (1.8%)
0,-0.126983233,0.384299169,0.412763067,MCARImputed (1.8%)
0,-0.137599193,0.292615321,0.509782214,MCARImputed (1.8%)
0,0.052863772,0.132679863,0.736749988,MCARImputed (1.8%)
0,-0.113472101,1.684194831,0.020692129,MCARImputed (1.8%)
1,0.57727925,1.265085776,0.054314305,MCARImputed (1.8%)
0,0.066772705,0.455037386,0.350721681,MCARImputed (1.8%)
0,0.200441167,0.406862109,0.391866277,MCARImputed (1.8%)
0,0.340504296,0.694308199,0.202158405,MCARImputed (1.8%)
0,-0.024088439,0.108440272,0.779039947,MCARImputed (1.8%)
0,-0.032672443,0.285026509,0.518768373,MCARImputed (1.8%)
0,0.06650223,0.296042929,0.505774664,MCARImputed (1.8%)
0,-0.10676988,0.372886938,0.423753269,MCARImputed (1.8%)
0,0.297117339,0.761960353,0.172997428,MCARImputed (1.8%)
0,-0.027135703,0.119720263,0.759066346,MCARImputed (1.8%)
0,0.155125175,0.46248623,0.344757537,MCARImputed (1.8%)
0,0.28613543,0.61385569,0.243301233,MCARImputed (1.8%)
0,-0.258773467,1.448559639,0.03559921,MCARImputed (1.8%)
0,0.020272319,0.069295313,0.852520217,MCARImputed (1.8%)
0,-0.10311269,0.903996478,0.124739363,MCARImputed (1.8%)
0,0.012319722,0.043768281,0.904131747,MCARImputed (1.8%)
0,-0.038604184,0.23974868,0.575773032,MCARImputed (1.8%)
0,-0.170357992,1.748805462,0.017831773,MCARImputed (1.8%)
0,-0.005354006,0.013738541,0.968860965,MCARImputed (1.8%)
0,-0.209218248,0.938171632,0.115299751,MCARImputed (1.8%)
0,-0.331800502,0.620844468,0.239417302,MCARImputed (1.8%)
0,-0.038670273,0.110088106,0.776089654,MCARImputed (1.8%)
0,-0.017543981,0.049156182,0.89298429,MCARImputed (1.8%)
0,0.035809981,0.15632213,0.697714695,MCARImputed (1.8%)
0,0.084275166,0.449162852,0.355497989,MCARImputed (1.8%)
0,0.09987113,0.100578799,0.793270312,MCARImputed (1.8%)
0,0.307504704,1.314898226,0.048428584,MCARImputed (1.8%)
0,-0.048191777,0.149990143,0.707961853,MCARImputed (1.8%)
0,0.054251873,0.06842201,0.854236237,MCARImputed (1.8%)
0,0.258002131,0.99578569,0.100975104,MCARImputed (1.8%)
0,0.277014421,0.717030191,0.191853537,MCARImputed (1.8%)
0,0.299027336,0.800092885,0.158455426,MCARImputed (1.8%)
1,-0.508054146,0.771442602,0.169261193,MCARImputed (1.8%)
0,-0.15043809,0.871020855,0.134579573,MCARImputed (1.8%)
0,0.161975184,0.28320282,0.520951364,MCARImputed (1.8%)
0,0.331707882,1.70920456,0.019534191,MCARImputed (1.8%)
0,-0.08824896,0.366944579,0.429591244,MCARImputed (1.8%)
0,0.274980115,2.11410772,0.007689397,MCARImputed (1.8%)
0,-0.087058662,0.172765891,0.671790888,MCARImputed (1.8%)
0,0.007433378,0.03013082,0.932973224,MCARImputed (1.8%)
0,-0.201703218,0.778544475,0.166515829,MCARImputed (1.8%)
0,-0.035190775,0.482013761,0.329599268,MCARImputed (1.8%)
0,-0.203485979,0.66063783,0.218455091,MCARImputed (1.8%)
0,0.584724128,0.642098467,0.227982511,MCARImputed (1.8%)
0,-0.075154268,0.346549341,0.450246825,MCARImputed (1.8%)
0,-0.122468993,0.722631538,0.189394979,MCARImputed (1.8%)
0,0.011804246,0.012609865,0.971382187,MCARImputed (1.8%)
0,-0.047652239,0.173298312,0.670967814,MCARImputed (1.8%)
0,0.268098058,1.398557831,0.039943137,MCARImputed (1.8%)
0,-0.05870961,0.13661471,0.730104946,MCARImputed (1.8%)
0,0.119039915,0.463327863,0.344090068,MCARImputed (1.8%)
0,-0.127737233,0.431965925,0.369857198,MCARImputed (1.8%)
0,-0.038157409,0.17280596,0.67172891,MCARImputed (1.8%)
0,-0.05472723,0.140917463,0.722907178,MCARImputed (1.8%)
0,0.20928411,0.867721992,0.13560572,MCARImputed (1.8%)
0,-0.016088368,0.03494138,0.922695963,MCARImputed (1.8%)
0,-0.105290594,0.271064358,0.535717264,MCARImputed (1.8%)
0,-0.181097829,0.803362235,0.157267059,MCARImputed (1.8%)
0,-0.147529537,0.500765583,0.315670804,MCARImputed (1.8%)
0,-0.202010851,0.86650324,0.135986802,MCARImputed (1.8%)
0,0.109430334,0.455693289,0.350192396,MCARImputed (1.8%)
0,0.004656365,0.014467346,0.96723645,MCARImputed (1.8%)
0,0.199531635,0.477264474,0.333223427,MCARImputed (1.8%)
0,-0.094475619,1.115932055,0.076571639,MCARImputed (1.8%)
0,0.036932157,0.189108332,0.64698121,MCARImputed (1.8%)
0,-0.044199719,0.13934901,0.725522675,MCARImputed (1.8%)
1,-0.106128095,0.280513825,0.524186914,MCARImputed (1.8%)
0,-0.170849944,1.517614963,0.030365822,MCARImputed (1.8%)
0,-0.072681005,0.72471016,0.188490662,MCARImputed (1.8%)
0,-0.115917067,0.705704137,0.196922737,MCARImputed (1.8%)
0,-0.048827982,0.414410539,0.385114137,MCARImputed (1.8%)
0,-0.235952097,1.4662318,0.034179696,MCARImputed (1.8%)
0,0.062075088,0.142477335,0.720315343,MCARImputed (1.8%)
0,-0.008477487,0.022620408,0.949247784,MCARImputed (1.8%)
0,0.022971628,0.019931232,0.955143816,MCARImputed (1.8%)
0,-0.122333695,1.043503829,0.090468246,MCARImputed (1.8%)
0,-0.011157164,0.018894359,0.957426934,MCARImputed (1.8%)
0,-0.005586006,0.00375583,0.99138917,MCARImputed (1.8%)
0,0.43144818,1.764779224,0.017187819,MCARImputed (1.8%)
0,-0.255711427,0.975919924,0.105701238,MCARImputed (1.8%)
0,-0.175557761,0.656442082,0.220575828,MCARImputed (1.8%)
0,-0.058202121,0.27185142,0.534747275,MCARImputed (1.8%)
0,-0.157208663,0.819988209,0.151360234,MCARImputed (1.8%)
0,0.011345508,0.044552899,0.902499772,MCARImputed (1.8%)
0,0.0845966,0.461624755,0.345442084,MCARImputed (1.8%)
0,0.20053416,0.664844594,0.216349256,MCARImputed (1.8%)
0,0.280647131,0.819046724,0.151688716,MCARImputed (1.8%)
0,-0.004925689,0.015474118,0.964996819,MCARImputed (1.8%)
0,-0.130877193,1.177491237,0.066452108,MCARImputed (1.8%)
0,-0.217226254,0.323631513,0.474644537,MCARImputed (1.8%)
0,0.133368732,0.791460094,0.161636674,MCARImputed (1.8%)
0,0.130156003,0.840505646,0.144375783,MCARImputed (1.8%)
0,-0.123294889,0.379100141,0.417734033,MCARImputed (1.8%)
0,-0.024118979,0.059259075,0.872450759,MCARImputed (1.8%)
0,-0.037057362,0.173540094,0.670594375,MCARImputed (1.8%)
0,-0.217792561,0.748109673,0.178603649,MCARImputed (1.8%)
0,-0.151096693,0.194306483,0.639283533,MCARImputed (1.8%)
0,-0.057038836,0.151899827,0.70485563,MCARImputed (1.8%)
0,-0.163660605,0.404400449,0.394093753,MCARImputed (1.8%)
0,0.121869955,0.312831006,0.486596514,MCARImputed (1.8%)
1,0.129137049,0.151525845,0.705462861,MCARImputed (1.8%)
0,-0.491050763,0.836487414,0.145717793,MCARImputed (1.8%)
0,-0.107493392,0.288751336,0.514338061,MCARImputed (1.8%)
0,0.464461477,0.794906503,0.160359058,MCARImputed (1.8%)
0,0.32764213,0.740066288,0.181942313,MCARImputed (1.8%)
0,0.048299,0.051792464,0.887580058,MCARImputed (1.8%)
3,-0.573869828,2.036805153,0.009187447,MCARImputed (1.8%)
0,0.531806791,1.519211636,0.030254387,MCARImputed (1.8%)
0,-0.028190399,0.060977022,0.869006406,MCARImputed (1.8%)
0,-0.220423081,0.260548122,0.548847738,MCARImputed (1.8%)
0,-0.06557414,0.067673201,0.855710378,MCARImputed (1.8%)
0,0.254826413,0.887419112,0.129592804,MCARImputed (1.8%)
0,0.012839369,0.024965539,0.94413579,MCARImputed (1.8%)
0,1.296031461,0.975612445,0.105776101,MCARImputed (1.8%)
0,0.481369359,1.143808013,0.071811167,MCARImputed (1.8%)
0,0.007171635,0.085726388,0.820868541,MCARImputed (1.8%)
0,0.016608705,0.086702979,0.81902474,MCARImputed (1.8%)
0,0.142965011,0.21326418,0.611978014,MCARImputed (1.8%)
0,0.346793417,1.22409238,0.05969083,MCARImputed (1.8%)
0,-0.152030017,1.002873578,0.099340518,MCARImputed (1.8%)
0,0.06161697,0.570866972,0.268616712,MCARImputed (1.8%)
0,0.065321259,0.701063795,0.199038094,MCARImputed (1.8%)
0,0.028905565,0.140668732,0.723321323,MCARImputed (1.8%)
0,-0.219222087,0.92194878,0.119688168,MCARImputed (1.8%)
0,0.061327949,0.559255494,0.275895429,MCARImputed (1.8%)
0,0.023460782,0.078221425,0.835177095,MCARImputed (1.8%)
0,-0.036891628,0.141158216,0.722506543,MCARImputed (1.8%)
0,-0.198603295,0.849920079,0.141279751,MCARImputed (1.8%)
0,-0.042130452,0.287596045,0.515708103,MCARImputed (1.8%)
0,0.043072138,0.120066734,0.75846102,MCARImputed (1.8%)
0,-0.132063083,0.619718881,0.240038619,MCARImputed (1.8%)
0,0.344156494,0.931862947,0.116986852,MCARImputed (1.8%)
0,0.334962921,1.126612549,0.074711499,MCARImputed (1.8%)
0,-0.109065952,0.378002317,0.418791331,MCARImputed (1.8%)
0,0.187444312,0.272435712,0.534028319,MCARImputed (1.8%)
2,0.983735373,1.110100306,0.077606785,MCARImputed (1.8%)
0,0.000512953,0.003008029,0.993097689,MCARImputed (1.8%)
0,0.019676005,0.058693405,0.87358787,MCARImputed (1.8%)
0,0.057892945,0.112125459,0.772457406,MCARImputed (1.8%)
0,-0.208855647,0.737499977,0.18302062,MCARImputed (1.8%)
0,-0.008953623,0.027099674,0.939507661,MCARImputed (1.8%)
0,0.002375751,0.006833652,0.984388084,MCARImputed (1.8%)
3,-0.22201596,0.807553942,0.155756457,MCARImputed (1.8%)
0,0.483632361,1.202708645,0.062703438,MCARImputed (1.8%)
0,0.145537138,0.226232391,0.593974238,MCARImputed (1.8%)
0,0.414033349,0.906696873,0.123966154,MCARImputed (1.8%)
0,-0.020657895,0.042941105,0.905855436,MCARImputed (1.8%)
2,0.350068659,1.53438142,0.029215854,MCARImputed (1.8%)
0,0.380763428,0.558777957,0.276198963,MCARImputed (1.8%)
0,0.242013248,0.770701721,0.169550189,MCARImputed (1.8%)
0,-0.04337597,0.057659366,0.875670328,MCARImputed (1.8%)
0,-0.08163905,0.35416821,0.442416983,MCARImputed (1.8%)
0,0.302112385,1.508207972,0.031030733,MCARImputed (1.8%)
0,0.697500224,0.833188764,0.146828795,MCARImputed (1.8%)
0,0.141475957,0.257668725,0.552498718,MCARImputed (1.8%)
0,-0.252892098,1.329597415,0.046816893,MCARImputed (1.8%)
0,-0.268158948,0.949098324,0.112435039,MCARImputed (1.8%)
4,0.534748829,1.526266658,0.029766882,MCARImputed (1.8%)
0,0.015425674,0.043260931,0.905188585,MCARImputed (1.8%)
0,-0.192699334,0.613099488,0.243725243,MCARImputed (1.8%)
0,-0.269533148,0.695994928,0.201374777,MCARImputed (1.8%)
0,-0.213212615,0.757830221,0.174650478,MCARImputed (1.8%)
0,0.103146889,0.313704548,0.485618756,MCARImputed (1.8%)
0,0.069855149,0.133789955,0.7348692,MCARImputed (1.8%)
0,0.027632541,0.088981786,0.814738452,MCARImputed (1.8%)
0,0.217675718,0.698758628,0.200097366,MCARImputed (1.8%)
0,0.000538159,0.001615921,0.996286117,MCARImputed (1.8%)
0,-0.024255251,0.119584843,0.759303073,MCARImputed (1.8%)
0,-0.118714472,0.917552854,0.120905803,MCARImputed (1.8%)
0,-0.049936315,0.168786861,0.677974155,MCARImputed (1.8%)
0,-0.161561078,0.92971186,0.117567732,MCARImputed (1.8%)
0,-0.153829728,0.614579418,0.242896122,MCARImputed (1.8%)
0,-0.194823952,0.525532543,0.298172411,MCARImputed (1.8%)
0,-0.353876737,1.822205449,0.015058945,MCARImputed (1.8%)
0,-0.254237038,1.146848771,0.07131013,MCARImputed (1.8%)
0,0.13928473,1.031169618,0.093074429,MCARImputed (1.8%)
0,0.008477221,0.026584321,0.940623184,MCARImputed (1.8%)
0,0.149444999,0.523540577,0.299543171,MCARImputed (1.8%)
0,-0.117630209,0.49871651,0.31716371,MCARImputed (1.8%)
0,-0.092307799,0.244048061,0.570101179,MCARImputed (1.8%)
2,0.153110223,0.396878577,0.40097881,MCARImputed (1.8%)
0,-0.452276625,0.62004252,0.239859807,MCARImputed (1.8%)
0,-0.203394657,0.268991856,0.538279877,MCARImputed (1.8%)
0,-0.10699746,0.525711863,0.298049321,MCARImputed (1.8%)
0,-0.231055647,1.016569871,0.096256514,MCARImputed (1.8%)
0,-0.099552865,0.49609307,0.319085398,MCARImputed (1.8%)
0,-0.017922925,0.100207007,0.793949707,MCARImputed (1.8%)
0,0.07188625,0.081054154,0.829747295,MCARImputed (1.8%)
0,-0.317766739,0.479191393,0.331748224,MCARImputed (1.8%)
1,-0.352521595,0.486255095,0.326396058,MCARImputed (1.8%)
1,-1.223986416,3.544786587,0.000285242,MCARImputed (1.8%)
3,0.326946168,1.195396995,0.063768031,MCARImputed (1.8%)
0,-0.18023222,1.025815368,0.094229011,MCARImputed (1.8%)
0,-0.106548892,1.251996952,0.055976153,MCARImputed (1.8%)
0,-0.073302382,0.320721265,0.477835855,MCARImputed (1.8%)
0,-0.168827014,0.169438956,0.676956938,MCARImputed (1.8%)
0,-0.055933537,0.15482795,0.7001193,MCARImputed (1.8%)
0,-0.104370371,0.500231506,0.316059242,MCARImputed (1.8%)
0,0.044851793,0.218232669,0.605016656,MCARImputed (1.8%)
0,0.262105057,0.453361081,0.352078024,MCARImputed (1.8%)
0,-0.118072487,0.559471378,0.275758318,MCARImputed (1.8%)
0,-0.096437213,0.177069521,0.665166669,MCARImputed (1.8%)
0,-0.091918249,0.20390689,0.62530674,MCARImputed (1.8%)
0,-0.095025414,0.442029268,0.361385507,MCARImputed (1.8%)
1,0.521035109,0.766434222,0.171224449,MCARImputed (1.8%)
0,0.53255158,1.500344563,0.031597698,MCARImputed (1.8%)
0,-0.088412119,0.287477717,0.515848632,MCARImputed (1.8%)
0,0.356909717,0.734798768,0.184162513,MCARImputed (1.8%)
0,0.29417677,0.55522378,0.278468593,MCARImputed (1.8%)
0,-0.096083611,0.529881214,0.295201653,MCARImputed (1.8%)
0,-0.019142325,0.035621575,0.921251961,MCARImputed (1.8%)
0,-0.088578004,0.223092033,0.598284797,MCARImputed (1.8%)
0,0.264139441,0.810197107,0.154811384,MCARImputed (1.8%)
0,0.042488419,0.100342111,0.793702756,MCARImputed (1.8%)
1,1.469134475,0.685120614,0.206480663,MCARImputed (1.8%)
0,-0.157455862,0.868036324,0.135507607,MCARImputed (1.8%)
0,-0.033738406,0.063322932,0.864324985,MCARImputed (1.8%)
0,0.364512824,1.23172,0.058651618,MCARImputed (1.8%)
0,-0.010294533,0.029974214,0.933309714,MCARImputed (1.8%)
0,0.421298632,0.736586623,0.183405931,MCARImputed (1.8%)
0,-0.17137685,0.846884324,0.142270768,MCARImputed (1.8%)
0,-0.260368854,1.581215125,0.02622919,MCARImputed (1.8%)
0,-0.048454643,0.209362289,0.617501066,MCARImputed (1.8%)
0,-0.169965754,1.187774425,0.064897143,MCARImputed (1.8%)
0,-0.026726171,0.20343243,0.625990252,MCARImputed (1.8%)
0,-0.092468736,0.803889284,0.157076319,MCARImputed (1.8%)
0,-0.27708588,0.606468825,0.24747491,MCARImputed (1.8%)
0,0.097655817,0.264860217,0.543425211,MCARImputed (1.8%)
0,0.120192153,0.357913804,0.438617743,MCARImputed (1.8%)
0,-0.064987341,0.119042811,0.76025133,MCARImputed (1.8%)
0,-0.048332458,0.126341331,0.747581713,MCARImputed (1.8%)
0,0.00103962,0.005859834,0.986597852,MCARImputed (1.8%)
0,0.074279868,0.416488237,0.383276121,MCARImputed (1.8%)
0,-0.074053055,0.369474215,0.427096276,MCARImputed (1.8%)
0,0.07561886,0.354878983,0.441693509,MCARImputed (1.8%)
0,-0.179831641,0.395629091,0.402134107,MCARImputed (1.8%)
0,-0.056131359,0.121447811,0.756052909,MCARImputed (1.8%)
0,0.119932126,0.384539469,0.412534744,MCARImputed (1.8%)
0,0.080374178,0.428640814,0.372699823,MCARImputed (1.8%)
0,0.069873223,0.245048264,0.568789717,MCARImputed (1.8%)
0,-0.226262814,0.695100448,0.201789959,MCARImputed (1.8%)
0,0.114526055,0.413032947,0.386337667,MCARImputed (1.8%)
0,0.134693551,0.710802995,0.194624274,MCARImputed (1.8%)
0,0.010427716,0.02879877,0.935839193,MCARImputed (1.8%)
0,-0.181056746,0.339486427,0.457629037,MCARImputed (1.8%)
0,0.066755493,0.264782907,0.543521957,MCARImputed (1.8%)
0,0.109165752,0.358685286,0.437839273,MCARImputed (1.8%)
0,0.124704717,0.142466533,0.720333259,MCARImputed (1.8%)
4,-0.811649261,1.863951255,0.013678823,MCARImputed (1.8%)
0,-0.00794808,0.024823021,0.944445669,MCARImputed (1.8%)
0,-0.040030157,0.162493519,0.687870177,MCARImputed (1.8%)
0,0.09423384,0.400398509,0.397742035,MCARImputed (1.8%)
0,-0.092822735,0.222898913,0.598550898,MCARImputed (1.8%)
0,0.130611672,0.499086018,0.316893975,MCARImputed (1.8%)
0,0.154821647,0.644432684,0.226760453,MCARImputed (1.8%)
0,-0.195947625,2.143264366,0.007190112,MCARImputed (1.8%)
0,0.099378737,0.441409844,0.361901311,MCARImputed (1.8%)
0,-0.064204689,0.336488298,0.460799185,MCARImputed (1.8%)
0,0.120376164,0.713852474,0.19326247,MCARImputed (1.8%)
0,-0.072769043,0.446976186,0.357292429,MCARImputed (1.8%)
0,-0.148629845,0.558355772,0.276467591,MCARImputed (1.8%)
0,0.015280155,0.073375829,0.844547675,MCARImputed (1.8%)
0,0.05940725,0.33012734,0.467598016,MCARImputed (1.8%)
0,0.089899145,0.423100513,0.377484815,MCARImputed (1.8%)
0,-0.113816946,0.390492725,0.40691835,MCARImputed (1.8%)
0,-0.14955631,0.988740659,0.102626458,MCARImputed (1.8%)
0,-0.143073393,0.431175347,0.37053109,MCARImputed (1.8%)
0,-0.054840495,0.204410653,0.624581831,MCARImputed (1.8%)
0,0.08391535,0.406911279,0.391821913,MCARImputed (1.8%)
0,0.345923681,0.789373789,0.162415028,MCARImputed (1.8%)
0,-0.049687997,0.258361218,0.551618448,MCARImputed (1.8%)
0,0.004094775,0.009449012,0.978477825,MCARImputed (1.8%)
0,-0.014454101,0.043704733,0.904264054,MCARImputed (1.8%)
0,-0.146929986,1.18199505,0.065766533,MCARImputed (1.8%)
1,0.140081461,0.413769904,0.385682644,MCARImputed (1.8%)
0,-0.108226235,0.627442761,0.235807296,MCARImputed (1.8%)
0,0.009382568,0.030511124,0.932156594,MCARImputed (1.8%)
0,0.026973213,0.099678926,0.794915698,MCARImputed (1.8%)
0,-0.145753859,0.266362989,0.541548068,MCARImputed (1.8%)
0,-0.059397707,0.302626878,0.498164897,MCARImputed (1.8%)
0,0.028976568,0.057003607,0.876993538,MCARImputed (1.8%)
0,-0.272308357,3.075244066,0.000840922,MCARImputed (1.8%)
0,0.272095032,0.546691374,0.283993648,MCARImputed (1.8%)
0,0.269739766,0.778297713,0.166610469,MCARImputed (1.8%)
3,0.01527732,0.025380786,0.943233494,MCARImputed (1.8%)
0,0.104617324,1.127205883,0.074609498,MCARImputed (1.8%)
0,-0.036947118,0.137312877,0.72893218,MCARImputed (1.8%)
0,0.415898988,1.09604112,0.080160216,MCARImputed (1.8%)
0,-0.166996885,0.224990881,0.595674651,MCARImputed (1.8%)
0,0.017799106,0.035888592,0.920685721,MCARImputed (1.8%)
0,-0.117630774,0.235195543,0.581841182,MCARImputed (1.8%)
0,-0.030748611,0.076672056,0.838161956,MCARImputed (1.8%)
0,0.422235998,0.919214514,0.120444088,MCARImputed (1.8%)
0,-0.178753558,0.566521747,0.271317779,MCARImputed (1.8%)
0,0.798307778,1.482426818,0.032928594,MCARImputed (1.8%)
0,-0.053703063,0.091680159,0.809691986,MCARImputed (1.8%)
0,-0.201634821,1.011396276,0.09741004,MCARImputed (1.8%)
0,0.430924826,1.126063325,0.074806042,MCARImputed (1.8%)
0,0.342588188,0.297998132,0.503502774,MCARImputed (1.8%)
0,-0.353823381,1.345856306,0.045096589,MCARImputed (1.8%)
0,0.052554583,0.099060385,0.796048658,MCARImputed (1.8%)
0,0.068984424,0.407132296,0.391622561,MCARImputed (1.8%)
0,-0.20625596,0.347131989,0.44964318,MCARImputed (1.8%)
0,0.156330156,0.441353536,0.361948236,MCARImputed (1.8%)
0,-0.002705388,0.020922515,0.952966174,MCARImputed (1.8%)
0,-0.081123345,0.340163983,0.456915632,MCARImputed (1.8%)
0,0.054111931,0.383003596,0.413996247,MCARImputed (1.8%)
0,0.140762698,0.70268846,0.198294898,MCARImputed (1.8%)
2,-0.488265991,1.036059803,0.092032283,MCARImputed (1.8%)
0,-0.138971369,0.291996604,0.510508992,MCARImputed (1.8%)
0,0.131488457,0.307911562,0.492139742,MCARImputed (1.8%)
0,-0.535946263,1.132377368,0.073726333,MCARImputed (1.8%)
0,-0.091034669,0.396500311,0.401328211,MCARImputed (1.8%)
0,-0.080070544,0.221766186,0.600114077,MCARImputed (1.8%)
0,-0.018423446,0.069289254,0.852532112,MCARImputed (1.8%)
0,-0.124023513,1.065388324,0.086022424,MCARImputed (1.8%)
0,-0.028699,0.133360353,0.735596488,MCARImputed (1.8%)
0,0.016187394,0.077929795,0.835738108,MCARImputed (1.8%)
0,-0.115983579,0.873498795,0.133813893,MCARImputed (1.8%)
0,-0.130157275,0.556056669,0.277935058,MCARImputed (1.8%)
0,0.074742373,0.179646243,0.661231839,MCARImputed (1.8%)
0,-0.187034856,1.091628735,0.080978787,MCARImputed (1.8%)
3,-0.750691161,1.050154361,0.089093422,MCARImputed (1.8%)
0,-0.026864416,0.134731748,0.733277319,MCARImputed (1.8%)
0,0.445438052,1.117065596,0.076372042,MCARImputed (1.8%)
0,0.09341679,0.587521031,0.258510965,MCARImputed (1.8%)
0,-0.208770692,0.773112025,0.168611804,MCARImputed (1.8%)
0,-0.269396738,0.994330852,0.101313927,MCARImputed (1.8%)
0,0.013703347,0.063510363,0.863952044,MCARImputed (1.8%)
0,0.258463833,0.6321697,0.233254645,MCARImputed (1.8%)
0,-0.056386788,0.115207697,0.766994595,MCARImputed (1.8%)
0,-0.219787735,1.023639131,0.094702375,MCARImputed (1.8%)
0,-0.284731745,1.587598715,0.025846473,MCARImputed (1.8%)
0,-0.368301906,2.450123078,0.003547129,MCARImputed (1.8%)
0,0.189684651,0.62115782,0.23924462,MCARImputed (1.8%)
0,-0.063087668,0.559278169,0.275881025,MCARImputed (1.8%)
0,-0.187395643,1.308129035,0.049189337,MCARImputed (1.8%)
0,-0.071670817,0.349245023,0.447460782,MCARImputed (1.8%)
0,-0.24846654,0.442811755,0.36073497,MCARImputed (1.8%)
0,0.345031119,1.486003703,0.032658505,MCARImputed (1.8%)
0,0.003321169,0.016586637,0.96252798,MCARImputed (1.8%)
0,-0.068167972,0.302359173,0.498472067,MCARImputed (1.8%)
0,0.254279564,0.668617609,0.214477822,MCARImputed (1.8%)
0,0.056237596,0.147327567,0.712315562,MCARImputed (1.8%)
0,-0.177190434,0.429351427,0.372090492,MCARImputed (1.8%)
0,0.001904608,0.004306522,0.990132869,MCARImputed (1.8%)
0,-0.131736109,0.918201665,0.120725312,MCARImputed (1.8%)
0,0.112007871,0.522296267,0.300402632,MCARImputed (1.8%)
0,-0.242194258,1.822582046,0.015045892,MCARImputed (1.8%)
0,0.112473883,0.838615253,0.145005591,MCARImputed (1.8%)
0,-0.190429997,0.470168818,0.338712467,MCARImputed (1.8%)
0,-0.183131119,0.327703371,0.470215162,MCARImputed (1.8%)
0,-0.129967572,0.428855336,0.372515771,MCARImputed (1.8%)
0,-0.038905423,0.142088791,0.720960065,MCARImputed (1.8%)
0,-0.069610185,0.167298633,0.680301404,MCARImputed (1.8%)
0,-0.248694534,0.86028599,0.137947556,MCARImputed (1.8%)
0,0.003816848,0.01564497,0.964617264,MCARImputed (1.8%)
0,-0.174624044,0.913900583,0.121926868,MCARImputed (1.8%)
0,-0.154155089,0.3314964,0.466126292,MCARImputed (1.8%)
1,-0.207963789,0.213095095,0.612216323,MCARImputed (1.8%)
