logFC,P.Value,adj.P.Val,symbol,FC,logPval
-0.0175167295938863,0.740292842715826,0.877793584381153,PPP1R10,-0.765232745818926,0.130596449434559
0.00711761514311604,0.740557377438752,0.877793584381153,SNRNP200,0.756176096108059,0.130441287257997
-0.00645559402697948,0.740601125784374,0.877793584381153,BIRC6,-0.755600873201196,0.130415632117025
-0.0159056003687574,0.740924209520827,0.877793584381153,RBM3,-0.763827013047291,0.130226214517724
-0.0073378604815808,0.741265693943736,0.877793584381153,RNF113A,-0.756367500165736,0.13002609872581
0.0102259441875425,0.742018061522095,0.877793584381153,DNPEP,0.758879020099347,0.129585523394943
-0.0116096014483897,0.742159493893651,0.877793584381153,TXLNA,-0.760083345644109,0.129502752572152
-0.00849566638611243,0.742201197866463,0.877793584381153,OVCA2,-0.757373980587587,0.129478349062451
-0.0208475760222484,0.742209046153524,0.877793584381153,EIF3E,-0.768141983875876,0.129473756709661
0.00911237609237858,0.742276050059451,0.877793584381153,PML,0.757910285269819,0.129434551968968
0.010439859954003,0.74282381641012,0.877793584381153,CTNNBL1,0.759065165232615,0.129114180363493
-0.00694449374805117,0.742845733877938,0.877793584381153,TRIM11,-0.756025657451371,0.129101366430099
0.0125365934782344,0.742881029703387,0.877793584381153,THOC3,0.760890584020549,0.129080731704246
0.0174460280335289,0.742960087093765,0.877793584381153,ZNF326,0.76517103771099,0.129034516549692
0.00938614833378537,0.743545458316424,0.878159945216361,PAF1,0.758148408172025,0.128692474764795
-0.00765239658569783,0.74391912874144,0.878276099439376,CHMP2A,-0.756640878111924,0.128474273930353
0.00742422163317613,0.745757059134083,0.879952187732982,TYMP,0.756442557075211,0.127402627032652
-0.00921400994839594,0.74589050646708,0.879952187732982,ZNF8,-0.757998681655267,0.127324920419057
0.0134987500969288,0.746541558347831,0.880142529596196,TSFM,0.761728776488153,0.126946011035046
0.0101400309815762,0.746603663036773,0.880142529596196,GNA15,0.758804264877497,0.126909883639885
-0.0138642446490422,0.747319289797203,0.880181918523702,WDR3,-0.762047269537395,0.126493807594812
0.00850209121121281,0.747336149761003,0.880181918523702,PDE12,0.757379567046972,0.126484009765761
-0.00725364523094285,0.747464833003357,0.880181918523702,BID,-0.756294310879673,0.126409235367228
-0.0186696775402826,0.748690841815588,0.881300289812445,IPO11,-0.76623929475142,0.125697479244447
0.0178147710663943,0.74964484883668,0.881909004215915,MVK,0.76549289571896,0.125144438903046
-0.0155955752043262,0.749760883834972,0.881909004215915,UBAP2,-0.76355662110015,0.125077221126738
0.00676110173180433,0.750398235486115,0.882333347291082,VRK3,0.755866305726837,0.124708195843737
-0.0073278879941352,0.7515510169104,0.883141642802834,ZMYM3,-0.756358833201501,0.124041533226584
-0.0114285118921984,0.751744490579362,0.883141642802834,PSMC4,-0.759925686828712,0.123929746093756
0.0127718636076697,0.751916207477272,0.883141642802834,CERS6,0.761095510699446,0.123830553900155
-0.00721500231678895,0.752531893845379,0.883359134356207,MEX3D,-0.756260728189656,0.12347508905302
-0.00953712394766271,0.752851506148079,0.883359134356207,NUSAP1,-0.758279736127135,0.123290676415685
-0.0106863010637497,0.752932127371325,0.883359134356207,RP2,-0.759279633943411,0.123244171258325
0.0118795486803123,0.75333344545361,0.883410785944081,BECN1,0.760318387287415,0.123012750935252
-0.0395234039059957,0.753592810860469,0.883410785944081,RAB35,-0.784530164508925,0.122863253286464
0.00689386802393344,0.753806946501501,0.883410785944081,NELFB,0.755981666876102,0.122739864746098
0.0115326192321401,0.754421500039064,0.883806311099748,SRGAP2,0.760016322507874,0.122385943262147
-0.00806904075322734,0.755694297564321,0.88497239692738,YY1,-0.757003058296985,0.121653854936774
-0.0485680812239906,0.757094718234301,0.886287027951347,SLC39A7,-0.792514020104186,0.120849783600061
